,Unnamed: 0,transcript,user_action,user_action_num
532,532,changed alike to pink,SetLightColor,5
533,533,change the lighting of the pantry to thirty nine,SetLightBrightness,4
534,534,thinin the lighting to dim,DecreaseBrightness,3
535,535,change aliting to fifty in the facilites,SetLightBrightness,4
536,536,addressed te kid's lighting to ten,SetLightBrightness,4
537,537,change the light's gream,SetLightColor,5
538,538,change the lights in the child's bedroom to pink,SetLightColor,5
539,539,change the lights an the entrance to blue,SetLightColor,5
540,540,change the lights in the kid's bedroom to blue,SetLightColor,5
541,541,changed the lights in the parking area to green,SetLightColor,5
542,542,change t lights in the parking room,SwitchLightOff,0
543,543,chain the lates in the tilet green,SetLightColor,5
544,544,change the lights into blue,SetLightColor,5
545,545,change delights to green please,SetLightColor,5
546,546,change the lights to pink please,SetLightColor,5
547,547,active garden lights,SwitchLightOn,1
548,548,adjust the laundry room lighting tol evel thirty nine,SetLightBrightness,4
549,549,change the lights to pink,SetLightColor,5
550,550,change the lights to red,SetLightColor,5
551,551,change the lights to red in the parking section,SetLightColor,5
552,552,change the living room lights to twenty,SetLightBrightness,4
553,553,change the office light to pink,SetLightColor,5
554,554,changed the office lights to fiftfeet,SetLightBrightness,4
555,555,changed the parking room to green,SetLightColor,5
556,556,changed ha vestibule lighting to two per cent,SetLightBrightness,4
557,557,change the yard lights to green,SetLightColor,5
558,558,change toilets light color to red,SetLightColor,5
559,559,adjust the lighting to level twenty two,SetLightBrightness,4
560,560,click on the lights,SwitchLightOn,1
561,561,color change lights to red,SetLightColor,5
562,562,collar lat spink,SetLightColor,5
563,563,color lights red,SetLightColor,5
564,564,color the gits mitrel read,SetLightColor,5
565,565,color the lights red,SetLightColor,5
566,566,culd you change the brightness of the lights on the patio to seventy three,SetLightBrightness,4
567,567,could you change the light to red,SetLightColor,5
568,568,could you increase the brightness of the lights,IncreaseBrightness,2
569,569,could you increase the light bitness in the dining room,IncreaseBrightness,2
570,570,ajust the light sorce less bright,DecreaseBrightness,3
571,571,could you make the lights in the basement brighter,IncreaseBrightness,2
572,572,could you please turn my lights on,SwitchLightOn,1
573,573,could you please turn the light on i'm pome,SwitchLightOn,1
574,574,could you switch on some lights,SwitchLightOn,1
575,575,could you turn down the bedroom lights,DecreaseBrightness,3
576,576,could you turn the lights on please,SwitchLightOn,1
577,577,but no fouled without ilight,SwitchLightOff,0
578,578,cut the waiting room might,SwitchLightOff,0
579,579,dark in the waiting room,SwitchLightOff,0
580,580,deprise brightness,DecreaseBrightness,3
581,581,adjust lights to the offsitting,SwitchLightOff,0
582,582,decreished brightness in bethe room,DecreaseBrightness,3
583,583,decreased brightness in boardroom by one third,DecreaseBrightness,3
584,584,decrease brightness please,DecreaseBrightness,3
585,585,the crees light bridness in kitton,DecreaseBrightness,3
586,586,decrease light brightness please,DecreaseBrightness,3
587,587,creat sligts in house,DecreaseBrightness,3
588,588,decrease the brightness,DecreaseBrightness,3
589,589,decrease the brightness of the bulds,DecreaseBrightness,3
590,590,increased the brightness of lights in shed,DecreaseBrightness,3
591,591,adjust a living room brightness to level twoo,SetLightBrightness,4
592,592,decrease the brightness please,DecreaseBrightness,3
593,593,decrease the intensity of the lights,DecreaseBrightness,3
594,594,decreased the intensity of the lights in the kids bedroom,DecreaseBrightness,3
595,595,decreased the intensity of the pantry writing,DecreaseBrightness,3
596,596,decreased the light brightness in the cubicle,DecreaseBrightness,3
597,597,decreased a light intensity,DecreaseBrightness,3
598,598,decreased a light intensity in the entrance,DecreaseBrightness,3
599,599,decreased the light intensity in the entrance to zero,SwitchLightOff,0
600,600,decreased the light intensity in the office,DecreaseBrightness,3
601,601,decrease the light intensity in the vestibule to zero,SwitchLightOff,0
602,602,adjust the pint you like to blue,SetLightColor,5
603,603,decrease the light intensity to zero,SwitchLightOff,0
604,604,decrease the lighting in the laundry room,DecreaseBrightness,3
605,605,decrease the lighting so it's not so bright,DecreaseBrightness,3
606,606,decrease the light's intensity in my bedroom balcony,DecreaseBrightness,3
607,607,dim lights please,DecreaseBrightness,3
608,608,an light please,DecreaseBrightness,3
609,609,dimde kip thron,DecreaseBrightness,3
610,610,dimmed the light in the kid's bedroom,DecreaseBrightness,3
611,611,demn the lighting completely in the waiting room,SwitchLightOff,0
612,612,dim the lights,DecreaseBrightness,3
613,613,i've just the pantry lighting tulevel thirty nine,SetLightBrightness,4
614,614,dim the lights completely in the living room,SwitchLightOff,0
615,615,dim the lights for me,DecreaseBrightness,3
616,616,dimm the lights in the backyard,DecreaseBrightness,3
617,617,dim the lights in the bathroom,DecreaseBrightness,3
618,618,tim's delights in the grage,DecreaseBrightness,3
619,619,dim the lights in the living room,DecreaseBrightness,3
620,620,then the light's place,DecreaseBrightness,3
621,621,and the lights place,DecreaseBrightness,3
622,622,dimelytes,DecreaseBrightness,3
623,623,dim the studio lighting,DecreaseBrightness,3
624,624,adjest a toilet lighting to the two setting,SetLightBrightness,4
625,625,do me a faver and turn the lates an,SwitchLightOn,1
626,626,do turn ot on my bedroom lighe now,SwitchLightOn,1
627,627,don't forget to turn off the lights in the studio,SwitchLightOff,0
628,628,eleveneight entrancelights from shining,SwitchLightOff,0
629,629,eliminate the lighting,SwitchLightOff,0
630,630,and the lights from shining in the cubicle,SwitchLightOff,0
631,631,and sure the lights are off in the waiting room,SwitchLightOff,0
632,632,find the bulbs for the cellar and turn them up,IncreaseBrightness,2
633,633,get me more light,IncreaseBrightness,2
634,634,get me some lights in the kitten,SwitchLightOn,1
635,635,i gers that boli slides to ghat dedo,SetLightBrightness,4
636,636,get rid of the lights in the bathroom,SwitchLightOff,0
637,637,get the cellar lights on,SwitchLightOn,1
638,638,get the launger room lights up to twenty two,SetLightBrightness,4
639,639,get the lights on,SwitchLightOn,1
640,640,get the lights on please,SwitchLightOn,1
641,641,get the living room whites on please,SwitchLightOn,1
642,642,get the room brighter please,IncreaseBrightness,2
643,643,give me more light an here,IncreaseBrightness,2
644,644,give me a more lake in the bedroom,IncreaseBrightness,2
645,645,give me pink lights,SetLightColor,5
646,646,a've just the toilit lights two twenty,SetLightBrightness,4
647,647,go ahead to turn the lodge meeding moonlight to thin,SetLightColor,5
648,648,go ahead and turn the laundry room lights up brighter,IncreaseBrightness,2
649,649,go straight and turn on the lights,SwitchLightOn,1
650,650,gogo please shut o fu lights,SwitchLightOff,0
651,651,goubles shut off lights,SwitchLightOff,0
652,652,have the kitchen lights at lower brightness,DecreaseBrightness,3
653,653,hav the lights colored blue,SetLightColor,5
654,654,have the lights turn blue,SetLightColor,5
655,655,help me change the color blue,SetLightColor,5
656,656,help me decrees the brightness in back there,DecreaseBrightness,3
657,657,activate lights,SwitchLightOn,1
658,658,elex o please turn off lights in backyard,SwitchLightOff,0
659,659,help me dem the light in the pantry,DecreaseBrightness,3
660,660,help me gim the lights,DecreaseBrightness,3
661,661,help me dim the lights place,DecreaseBrightness,3
662,662,help me make it so delight is not so bright,DecreaseBrightness,3
663,663,help me make the entire apartment read,SetLightColor,5
664,664,help me make the entire house pink,SetLightColor,5
665,665,help me make the light bragter,IncreaseBrightness,2
666,666,help me make the light green,SetLightColor,5
667,667,help me make the light red,SetLightColor,5
668,668,help me put on the lights,SwitchLightOn,1
669,669,are you able to change the lights to turn to green,SetLightColor,5
670,670,help me said the brightnass to culp,SetLightBrightness,4
671,671,houp me stet the entrance late to two,SetLightBrightness,4
672,672,helpd me set the lights to fifty,SetLightBrightness,4
673,673,help me set the lights to twenty,SetLightBrightness,4
674,674,help me turn on the light lease,SwitchLightOn,1
675,675,help me turn the late on,SwitchLightOn,1
676,676,e guu cut the lights in the kitchen,SwitchLightOff,0
677,677,hayless get the light brigt bes lowerin here,DecreaseBrightness,3
678,678,i don't prefer the living room lights to be on anymore,SwitchLightOff,0
679,679,i don't want it to be so bright,DecreaseBrightness,3
680,680,assistant i need my cubical lights on,SwitchLightOn,1
681,681,i don't want it to be this bright,DecreaseBrightness,3
682,682,i don't want back yard lights to bi an,SwitchLightOff,0
683,683,i don't want the bedroom to be so bright,DecreaseBrightness,3
684,684,i don't want the lights on any more,SwitchLightOff,0
685,685,i don't want to lights on in sella any more,SwitchLightOff,0
686,686,i don't want the lights on,SwitchLightOff,0
687,687,i don't want the lights to shine in the living room,SwitchLightOff,0
688,688,i don't want there to be any light on in the office,SwitchLightOff,0
689,689,i don't want there to be lights on any more,SwitchLightOff,0
690,690,i need a brightness fecting of twell in the ban tree,SetLightBrightness,4
691,691,assistant turned my lights on,SwitchLightOn,1
692,692,i need brighter lighting in the bedrooms,IncreaseBrightness,2
693,693,i need it to be brighter and the cubicle,IncreaseBrightness,2
694,694,any lighting,SwitchLightOn,1
695,695,i need lighting in the kitchen,SwitchLightOn,1
696,696,i need light on over the toilets,SwitchLightOn,1
697,697,i need more light,IncreaseBrightness,2
698,698,i need more light here,IncreaseBrightness,2
699,699,i need my bedroom brighter now,IncreaseBrightness,2
700,700,need my bedroom lites lower,DecreaseBrightness,3
701,701,i need my pantry set at ten brightness,SetLightBrightness,4
702,702,of meant the brightness of the lights,IncreaseBrightness,2
703,703,i need biglating in the office,SetLightColor,5
704,704,an need some light playse,SwitchLightOn,1
705,705,an made some light plays in the kitchen,SwitchLightOn,1
706,706,and nead some lives,SwitchLightOn,1
707,707,i need some lights in the kitchen,SwitchLightOn,1
708,708,i need some more lightsin here,IncreaseBrightness,2
709,709,i need the sell a bat like turned off,SwitchLightOff,0
710,710,a made the light,SwitchLightOn,1
711,711,i need the light in the kitchen,SwitchLightOn,1
712,712,heda like to be brighter,IncreaseBrightness,2
713,713,aug meant the brightness of the waiting room,IncreaseBrightness,2
714,714,need the like to be increased,IncreaseBrightness,2
715,715,i need the lighting cranked up a little,IncreaseBrightness,2
716,716,i need the lights in likein o that room to be set atn an feet,SetLightBrightness,4
717,717,i need the lights in the kid's room to bee pink,SetLightColor,5
718,718,i knew the late near the tilase to p breiter,IncreaseBrightness,2
719,719,i neet the lights off in the changing room,SwitchLightOff,0
720,720,i kneed the latsov in the entrance,SwitchLightOff,0
721,721,a eed the lights to be blue now,SetLightColor,5
722,722,i need the lights to be blue,SetLightColor,5
723,723,he lights to be brighter,IncreaseBrightness,2
724,724,but sure that all  little obliging is off,SwitchLightOff,0
725,725,and he delights to be dimmed,DecreaseBrightness,3
726,726,i need the lights turn down a bet,DecreaseBrightness,3
727,727,i need the lights turned off in the vestibule,SwitchLightOff,0
728,728,need the room to be blue,SetLightColor,5
729,729,i meed the sat to have the lighting or fufti,SetLightBrightness,4
730,730,i need two lamps all off no,SwitchLightOff,0
731,731,stop the lights to be on,SwitchLightOff,0
732,732,can you raise the lights in the toilets,IncreaseBrightness,2
733,733,stop the lights,SwitchLightOff,0
734,734,switch all the lights to the off position in the vestibule,SwitchLightOff,0
735,735,switz late galertoublu,SetLightColor,5
736,736,switch my lights on now,SwitchLightOn,1
737,737,switcho a full exterior lighting,SwitchLightOff,0
738,738,switch of small meeting room lights,SwitchLightOff,0
739,739,wich of the grage light,SwitchLightOff,0
740,740,switch off the lights,SwitchLightOff,0
741,741,switch off the lights after relieve for the tread,SwitchLightOff,0
742,742,switch off the shed lights,SwitchLightOff,0
743,743,can you set a pink right in the basement,SetLightColor,5
744,744,switch on my beck you are lighting,SwitchLightOn,1
745,745,switch on my cupical light please,SwitchLightOn,1
746,746,switch on my garden lights,SwitchLightOn,1
747,747,swish the lights in the kid's bedroom,SwitchLightOn,1
748,748,switch on the lights,SwitchLightOn,1
749,749,switch on the studio lite,SwitchLightOn,1
750,750,sweich the light to grean,SetLightColor,5
751,751,switched the light screen,SetLightColor,5
752,752,switched the lights to blue in the bedroom,SetLightColor,5
753,753,switch the lights to dark in the pantry,SwitchLightOff,0
754,754,can you sed the baseman lights to five,SetLightBrightness,4
755,755,swish the toilit light to red,SetLightColor,5
756,756,switch to red lights,SetLightColor,5
757,757,turn on the lights of kid's bedroom,SwitchLightOn,1
758,758,the basement is too bright,DecreaseBrightness,3
759,759,basefon lights must be switched on,SwitchLightOn,1
760,760,the bedroom light are too bright over the brightness,DecreaseBrightness,3
761,761,the bedroom lights need of brighter illumination,IncreaseBrightness,2
762,762,the bedroom lights need to be brighter right now,IncreaseBrightness,2
763,763,the brightness in the studio should be twenty two,SetLightBrightness,4
764,764,i need do lamps all off now please,SwitchLightOff,0
765,765,i need you to increase the intensity of the backyard light,IncreaseBrightness,2
766,766,i need you to turn the lights off in the basement,SwitchLightOff,0
767,767,i prefer it to lightzar on now,SwitchLightOn,1
768,768,be sure the light intensity is set to twalle per cent,SetLightBrightness,4
769,769,i should like to see red lights,SetLightColor,5
770,770,i think all the light should be on twenty two,SetLightBrightness,4
771,771,i think gelight should be on by now,SwitchLightOn,1
772,772,i think the light should be pink,SetLightColor,5
773,773,i want blue light,SetLightColor,5
774,774,i want rulites,SetLightColor,5
775,775,i want to been light,SetLightColor,5
776,776,torn it less brightno,DecreaseBrightness,3
777,777,i want it pink in here,SetLightColor,5
778,778,i wanted to be brighter in the cella,IncreaseBrightness,2
779,779,be sure the lights are completely darkened by the toilet,SwitchLightOff,0
780,780,i want less brightness,DecreaseBrightness,3
781,781,i want less lie,DecreaseBrightness,3
782,782,i want less light in the waiting room,DecreaseBrightness,3
783,783,i won't level twell to be the setting for the brightness,SetLightBrightness,4
784,784,i want lighting in the bedroom,SwitchLightOn,1
785,785,i want lights,SwitchLightOn,1
786,786,i want lights in the kitchen,SwitchLightOn,1
787,787,i want ligth on in the back yard,SwitchLightOn,1
788,788,i want lights on place,SwitchLightOn,1
789,789,i want living room lights to be changed to pink,SetLightColor,5
790,790,shore te like ar oufh by the toilet,SwitchLightOff,0
791,791,i want more brightness in the changing room,IncreaseBrightness,2
792,792,what more brigtness thin the pantry,IncreaseBrightness,2
793,793,i want more light,IncreaseBrightness,2
794,794,warn't more light in the bathroom,IncreaseBrightness,2
795,795,i want my child's bedroom to have e green lake,SetLightColor,5
796,796,i want my cubical lights to be on two,SetLightBrightness,4
797,797,i want pink lights now,SetLightColor,5
798,798,i wan't read lighting,SetLightColor,5
799,799,i'll want red lights please,SetLightColor,5
800,800,i want the bathroom to be more dim,DecreaseBrightness,3
801,801,trippd evag delighted in the waiting room,SwitchLightOn,1
802,802,buce te brigtness afthe lights,IncreaseBrightness,2
803,803,i want the brightest lights in the kitchen place,IncreaseBrightness,2
804,804,i want the brightness of the lights in the laundry room to be fifty,SetLightBrightness,4
805,805,i want the brightness said to too,SetLightBrightness,4
806,806,i wander bright nester be fifteen da b brom,SetLightBrightness,4
807,807,i want the brightness to be levelled then on my light,SetLightBrightness,4
808,808,i want the brightness to be seck at twenty,SetLightBrightness,4
809,809,i want to break this turn up in this room,IncreaseBrightness,2
810,810,i want to sell her late on,SwitchLightOn,1
811,811,i want the silla lates off,SwitchLightOff,0
812,812,bright lights place,IncreaseBrightness,2
813,813,i want the cellar lights on,SwitchLightOn,1
814,814,i want the cubig lights to be at twenty two per cent,SetLightBrightness,4
815,815,i want the cubicle to be brighter,IncreaseBrightness,2
816,816,i went to cubicle to be at thirty nine brightness,SetLightBrightness,4
817,817,i wan the dining room lights to be turned on,SwitchLightOn,1
818,818,went the entire apartment to be at too brightness,SetLightBrightness,4
819,819,i want the entrance lat on,SwitchLightOn,1
820,820,i want of facilities to have lights on now,SwitchLightOn,1
821,821,i want the houselights to be pink,SetLightColor,5
822,822,i want the kid's bedroom to be set to level fifty,SetLightBrightness,4
823,823,bright in the large meeting room please,IncreaseBrightness,2
824,824,i want the kids like to be pink,SetLightColor,5
825,825,i want a kitchen lights to be twenty two,SetLightBrightness,4
826,826,i want to light bulbs to be at level thirty nine,SetLightBrightness,4
827,827,i want the light color changed to red,SetLightColor,5
828,828,ive want thelight in the garden turned on,SwitchLightOn,1
829,829,i want the lights and the lounge to turn on,SwitchLightOn,1
830,830,i want the light intensity to be at level ten,SetLightBrightness,4
831,831,i want the light intensity turned up in the bedroom,IncreaseBrightness,2
832,832,i want the light set to ten everywhere,SetLightBrightness,4
833,833,i want delight to be on,SwitchLightOn,1
834,834,brighten the lights,IncreaseBrightness,2
835,835,i want the lighting increased,IncreaseBrightness,2
836,836,i want the lighting situated at twenty two in the dining room,SetLightBrightness,4
837,837,i wan the lad said good de,SetLightBrightness,4
838,838,i want the lights decreased please,DecreaseBrightness,3
839,839,i am on te light's dim,DecreaseBrightness,3
840,840,i warn the lights in tabout unpabi pink,SetLightColor,5
841,841,i want the lights in the bedroom on,SwitchLightOn,1
842,842,i want the lights in the bedroom set to five,SetLightBrightness,4
843,843,i want the lights in the launder room to change to red,SetLightColor,5
844,844,i want the lights in the pantry to be pink,SetLightColor,5
845,845,brighten the lights in the waiting room,IncreaseBrightness,2
846,846,i won the lights near toilets to be ping,SetLightColor,5
847,847,and what delitoff,SwitchLightOff,0
848,848,i want the lights off everywhere,SwitchLightOff,0
849,849,o went the light jog in the meeting room,SwitchLightOff,0
850,850,i one delights on,SwitchLightOn,1
851,851,i want the lights on at the two sitting,SwitchLightOn,1
852,852,went to like john for the entire plot please,SwitchLightOn,1
853,853,i want the lights on dow,SwitchLightOn,1
854,854,a want the lights set to fifty in the kidsroom,SetLightBrightness,4
855,855,i wont the lights to be at level twenty two,SetLightBrightness,4
856,856,brighten up the cubicle,IncreaseBrightness,2
857,857,i want the lights to be blue in the bathroom,SetLightColor,5
858,858,i want the lights to be brighter,IncreaseBrightness,2
859,859,i want the lights to be changed to blue,SetLightColor,5
860,860,i want the lights to be demmed,DecreaseBrightness,3
861,861,i want the lights to be increased in brightness,IncreaseBrightness,2
862,862,i want the lights to be increased,IncreaseBrightness,2
863,863,i want the lights to be lowered,DecreaseBrightness,3
864,864,i want the lights to be read pleased,SetLightColor,5
865,865,i want the lights to be turned off,SwitchLightOff,0
866,866,i want delights to be turned off in the vestibule,SwitchLightOff,0
867,867,brater,IncreaseBrightness,2
868,868,i want the light s turn down in the bedroom,DecreaseBrightness,3
869,869,i want to lounge light on,SwitchLightOn,1
870,870,i want the parkning lights off,SwitchLightOff,0
871,871,when de pelyo like turne don,SwitchLightOn,1
872,872,i want the petio room lights off,SwitchLightOff,0
873,873,i want the room brighter,IncreaseBrightness,2
874,874,i want thi studio to be dark,SwitchLightOff,0
875,875,what the toilet lights off,SwitchLightOff,0
876,876,i want the tollet lights to be at twelve,SetLightBrightness,4
877,877,i want the toilet lights to be on,SwitchLightOn,1
878,878,bagnas exist to pen in kets down peace,SetLightBrightness,4
879,879,i warnt e wes yo will write passon seven pictory poser,SetLightBrightness,4
880,880,i want the vestibule to shine at twelve per cent,SetLightBrightness,4
881,881,i want the waiting room lights at a ten,SetLightBrightness,4
882,882,i want this room at brighkness level ten,SetLightBrightness,4
883,883,i want to brighten the laundry room,IncreaseBrightness,2
884,884,i want to change a board rom brightness to ten pleas,SetLightBrightness,4
885,885,i want to change the light green,SetLightColor,5
886,886,i want to change the light to blue instead,SetLightColor,5
887,887,i want two lights to a lower setting place,DecreaseBrightness,3
888,888,i want to low en my apartment lights please,DecreaseBrightness,3
889,889,litna should be said to dwellponsen,SetLightBrightness,4
890,890,i want to make the light dimmer,DecreaseBrightness,3
891,891,i want to make the room brighter,IncreaseBrightness,2
892,892,i one two said te lay two ten,SetLightBrightness,4
893,893,i want to turn off the lights,SwitchLightOff,0
894,894,i want to turn off the patyo lamps,SwitchLightOff,0
895,895,i want to change the brightness level in the patio to ten,SetLightBrightness,4
896,896,i want you to switch off all the lights and my cubicle,SwitchLightOff,0
897,897,i want you to turn off the lights in the small meeting room,SwitchLightOff,0
898,898,i want you to turn the lights off in my room pleace,SwitchLightOff,0
899,899,brightness to seventy three pleas,SetLightBrightness,4
900,900,would like for the light to be brighter,IncreaseBrightness,2
901,901,i would like for the lifes to be p,SetLightColor,5
902,902,i would like green lights please,SetLightColor,5
903,903,i would like lights on inside the house,SwitchLightOn,1
904,904,i would like pink lights please,SetLightColor,5
905,905,i wond like o ride petlevell in the batnon  we thirty nine,SetLightBrightness,4
906,906,o'd like the brightness of the lights to be levelled fo you,SetLightBrightness,4
907,907,i would length the gragelates on fifty,SetLightBrightness,4
908,908,i'ld like the lights to be turned on,SwitchLightOn,1
909,909,i would like the lights less bright,DecreaseBrightness,3
910,910,activate telights,SwitchLightOn,1
911,911,bring darkness to this room by turning off the lights,SwitchLightOff,0
912,912,i would like the lights to change to green,SetLightColor,5
913,913,i would likhe the lights turned off,SwitchLightOff,0
914,914,ild leg the lawns late on,SwitchLightOn,1
915,915,i won't like tha estomin to be be,SetLightColor,5
916,916,i would like the waiting room lights turned up,IncreaseBrightness,2
917,917,i would prefer that the changing room lights be lowered,DecreaseBrightness,3
918,918,i'd light these lights on,SwitchLightOn,1
919,919,i would like our leds off,SwitchLightOff,0
920,920,i'd like for my lights to be fluffed on now,SwitchLightOn,1
921,921,i will lake for the lates to be blue,SetLightColor,5
922,922,bring the cellar lights up to two,SetLightBrightness,4
923,923,i'd like for the lights to go on now,SwitchLightOn,1
924,924,i'd like it a little docke,DecreaseBrightness,3
925,925,i like more lighting in the bedroom,IncreaseBrightness,2
926,926,i'd like the bedroom lights to be at ten per cent,SetLightBrightness,4
927,927,i ded like the brightness changed in the shade,SwitchLightOff,0
928,928,ou'd like the brightness head to twenty,SetLightBrightness,4
929,929,like the bright is turned down,DecreaseBrightness,3
930,930,i like to breakness tarnup,IncreaseBrightness,2
931,931,id light the brightness turned up in the garage,IncreaseBrightness,2
932,932,i'd like the house lights to be set to twelve,SetLightBrightness,4
933,933,can the changing room lights be turned on,SwitchLightOn,1
934,934,i'd like the kitchen to be brighter,IncreaseBrightness,2
935,935,i liked the light to increase in the pantry,IncreaseBrightness,2
936,936,i like the lives on the interenst to be on,SwitchLightOn,1
937,937,i like the lights on the laundry room to be at level twenty two,SetLightBrightness,4
938,938,like the light shoff in the vestibule,SwitchLightOff,0
939,939,i'd like the lights to be shut off,SwitchLightOff,0
940,940,i like the lives to be shut down,SwitchLightOff,0
941,941,i like the life to be turned on,SwitchLightOn,1
942,942,can the laundry room have green lights,SetLightColor,5
943,943,i'd like the lights to change in a large meeting room,SwitchLightOff,0
944,944,i'd like the lights to not be so bright,DecreaseBrightness,3
945,945,i'd like the lights turned down in the kid's room,DecreaseBrightness,3
946,946,i'd like the living room lights to be at twelve per cent,SetLightBrightness,4
947,947,i would like the pocket my stupidid,SetLightColor,5
948,948,i'd like the vestibule lighting to be at thirty nine,SetLightBrightness,4
949,949,i'd like to activate lights in my cubicol,SwitchLightOn,1
950,950,i like to have pink lighting in the bathroom,SetLightColor,5
951,951,iwuld like to lights to be green pleased,SetLightColor,5
952,952,i'd like to lower the lights in the bedroom,DecreaseBrightness,3
953,953,can the lifts be read instead,SetLightColor,5
954,954,i've prefered the lights were on now,SwitchLightOn,1
955,955,i'd prefer it to be brighter,IncreaseBrightness,2
956,956,i'd prefer the bathrom light to be at thirty nine,SetLightBrightness,4
957,957,and prefer the laundry rom lights to be turned to green,SetLightColor,5
958,958,i'd prefer the lights to be on,SwitchLightOn,1
959,959,i'd prefer the office lights to be on,SwitchLightOn,1
960,960,i'ld prefer the toil et lighting to be at level dwellin,SetLightBrightness,4
961,961,i'm gone with the lights in the dining room,SwitchLightOff,0
962,962,i'm in the basement please turn the lights on,SwitchLightOn,1
963,963,i'm in the kitchen and i need some lights,SwitchLightOn,1
964,964,can the living room lights be turned off,SwitchLightOff,0
965,965,i'm in the kitchen can you give me some lights please,SwitchLightOn,1
966,966,illuminate the entrance,SwitchLightOn,1
967,967,in the basement turned the brightness to twenty,SetLightBrightness,4
968,968,in the bat room turn up the light power,IncreaseBrightness,2
969,969,in the changing room turned down the light power,DecreaseBrightness,3
970,970,and the cubicle and switch off the lights,SwitchLightOff,0
971,971,in the entrance changed the collars to red,SetLightColor,5
972,972,in the entrance make the lights pink,SetLightColor,5
973,973,in the gradge changed the lights to pink,SetLightColor,5
974,974,in the kit's bedroom make the late pink,SetLightColor,5
975,975,and were changed the house lighting to twelve,SetLightBrightness,4
976,976,an their kid's bedroom turned the lights off,SwitchLightOff,0
977,977,in the laundry room turned down the light power,DecreaseBrightness,3
978,978,in the leaving room make the lights green,SetLightColor,5
979,979,in the lounge change it to level two,SetLightBrightness,4
980,980,in the lounge turned the lights off,SwitchLightOff,0
981,981,in the pantry turned down the brightness,DecreaseBrightness,3
982,982,in the pantry turn up the brightness,IncreaseBrightness,2
983,983,in the small meeting room the lights must be pink,SetLightColor,5
984,984,and the cellar set the brightness of the lightbolds to twelte,SetLightBrightness,4
985,985,increase brightness please,IncreaseBrightness,2
986,986,can we change sail lights to anything but pink,SetLightColor,5
987,987,increase brightness to fifty,SetLightBrightness,4
988,988,increase brightness to seventy three,SetLightBrightness,4
989,989,inquiries lad breadness,IncreaseBrightness,2
990,990,increase light intensity,IncreaseBrightness,2
991,991,increase lighting in entire apartment,IncreaseBrightness,2
992,992,increase lighting in small meeting room,IncreaseBrightness,2
993,993,increase lights in entire house,IncreaseBrightness,2
994,994,increase the braveness in the changing room,IncreaseBrightness,2
995,995,increased the brightness of the basement,IncreaseBrightness,2
996,996,increased the brightness of the kitchen lights,IncreaseBrightness,2
997,997,can we make the whole house af twenty two,SetLightBrightness,4
998,998,increase the bratness of the late in the cellar,IncreaseBrightness,2
999,999,increase the briateness of the late in the dining room,IncreaseBrightness,2
1000,1000,increase the brightness of the late in the entrance,IncreaseBrightness,2
1001,1001,increase the brightness of the lights,IncreaseBrightness,2
1002,1002,increase the brightness of this rom,IncreaseBrightness,2
1003,1003,increase the brightness to seventy three,SetLightBrightness,4
1004,1004,increase the brightness to ten,SetLightBrightness,4
1005,1005,torace the cubicle's light intensity,IncreaseBrightness,2
1006,1006,increased the intensity of the lighting,IncreaseBrightness,2
1007,1007,incrised the intensity of the liding pleafs,IncreaseBrightness,2
1008,1008,green light in the shed,SetLightColor,5
1009,1009,increased the intensity of the lates,IncreaseBrightness,2
1010,1010,incresed eyed in a changin room,IncreaseBrightness,2
1011,1011,increased the light intensity,IncreaseBrightness,2
1012,1012,increase the light intensity in the vestibule,IncreaseBrightness,2
1013,1013,increase the lighting,IncreaseBrightness,2
1014,1014,increased the lighting in the cupicle,IncreaseBrightness,2
1015,1015,increase the lighting in the vestibule,IncreaseBrightness,2
1016,1016,increase the lighting intensity,IncreaseBrightness,2
1017,1017,increase the lighting intensity please,IncreaseBrightness,2
1018,1018,increased the lights in the bedroom,IncreaseBrightness,2
1019,1019,activ ith atton it's light,SwitchLightOn,1
1020,1020,can you change the bathroom light blue,SetLightColor,5
1021,1021,increase the lates in the garden,IncreaseBrightness,2
1022,1022,increase the late in the dilet,IncreaseBrightness,2
1023,1023,increase telights on the patio,IncreaseBrightness,2
1024,1024,increase the late spleece,IncreaseBrightness,2
1025,1025,increase the lights it is too dark,IncreaseBrightness,2
1026,1026,is it possible to turn down the brightness,DecreaseBrightness,3
1027,1027,is it oky for you to decrease the brightness of the lights,DecreaseBrightness,3
1028,1028,is it possible for you to turn the lights up in the cellar for us,IncreaseBrightness,2
1029,1029,is it possible to get the lounge brightness to five,SetLightBrightness,4
1030,1030,is it possible to tun down the brateness in the kitchbetroom,DecreaseBrightness,3
1031,1031,can you change the color of the lights to read in the lodge geating room,SetLightColor,5
1032,1032,is it possible to turn on studio light,SwitchLightOn,1
1033,1033,is it possible to turn the lights on,SwitchLightOn,1
1034,1034,is it possible to turn the lights down in this room,DecreaseBrightness,3
1035,1035,is there away to turn the kitchen lights to red,SetLightColor,5
1036,1036,is there anyway you can change the light buby blue,SetLightColor,5
1037,1037,it is too dark on the patio increase the lights,IncreaseBrightness,2
1038,1038,it is two dark more lights,IncreaseBrightness,2
1039,1039,it's tall bright in here,DecreaseBrightness,3
1040,1040,it's too bright wring the lights down,DecreaseBrightness,3
1041,1041,stoo bright please make it darker,DecreaseBrightness,3
